OAT,RowIndex,Index,masse,pa,masse_encrypted,pa_encrypted
18.0,0,0,-40.0,6567.0,ffffa388,789dd8
18.0,0,1,-39.0,6765.0,ffffa838,7c3df8
18.0,0,2,-38.0,6960.0,fffface8,7fd008
18.0,0,3,-37.0,7157.0,ffffb198,836b78
18.0,0,4,-36.0,7358.0,ffffb648,8719a8
18.0,0,5,-35.0,7552.0,ffffbaf8,8aa708
18.0,0,6,-34.0,7754.0,ffffbfa8,8e59e8
18.0,0,7,-33.0,7953.0,ffffc458,91feb8
18.0,0,8,-32.0,8153.0,ffffc908,95a838
18.0,0,9,-31.0,8353.0,ffffcdb8,9951b8
18.0,0,10,-30.0,8552.0,ffffd268,9cf688
18.0,0,11,-29.0,8754.0,ffffd718,a0a968
18.0,0,12,-28.0,8956.0,ffffdbc8,a45c48
18.0,0,13,-27.0,9159.0,ffffe078,a813d8
18.0,0,14,-26.0,9361.0,ffffe528,abc6b8
18.0,0,15,-25.0,9564.0,ffffe9d8,af7e48
18.0,0,16,-24.0,9769.0,ffffee88,b33f38
18.0,0,17,-23.0,9974.0,fffff338,b70028
18.0,0,18,-22.0,10181.0,fffff7e8,baca78
18.0,0,19,-21.0,10391.0,fffffc98,bea2d8
18.0,0,20,-20.0,10599.0,148,c271d8
18.0,0,21,-19.0,10825.0,5f8,c69538
18.0,0,22,-18.0,11052.0,aa8,cabd48
18.0,0,23,-17.0,11279.0,f58,cee558
18.0,0,24,-16.0,11507.0,1408,d31218
18.0,0,25,-15.0,11732.0,18b8,d730c8
18.0,0,26,-14.0,11962.0,1d68,db66e8
18.0,0,27,-13.0,12195.0,2218,dfab18
18.0,0,28,-12.0,12424.0,26c8,e3dc88
18.0,0,29,-11.0,12655.0,2b78,e81758
18.0,0,30,-10.0,12886.0,3028,ec5228
18.0,0,31,-9.0,12974.0,34d8,edeea8
18.0,0,32,-8.0,12967.0,3988,edcdd8
18.0,0,33,-7.0,12968.0,3e38,edd288
18.0,0,34,-6.0,12964.0,42e8,edbfc8
18.0,0,35,-5.0,12826.0,4798,eb38e8
18.0,0,36,-4.0,12726.0,4c48,e96428
18.0,0,37,-3.0,12619.0,50f8,e76e98
18.0,0,38,-2.0,12513.0,55a8,e57db8
18.0,0,39,-1.0,12402.0,5a58,e37568
18.0,0,40,0.0,12292.0,5f08,e171c8
18.0,0,41,1.0,12232.0,63b8,e05888
18.0,0,42,2.0,12161.0,6868,df0bb8
18.0,0,43,3.0,12086.0,6d18,ddac28
18.0,0,44,4.0,12009.0,71c8,dc4338
18.0,0,45,5.0,11937.0,7678,daf1b8
18.0,0,46,6.0,11867.0,7b28,d9a998
18.0,0,47,7.0,11802.0,7fd8,d878e8
18.0,0,48,8.0,11734.0,8488,d73a28
18.0,0,49,9.0,11664.0,8938,d5f208
18.0,0,50,10.0,11572.0,8de8,d442c8
18.0,0,51,11.0,11397.0,9298,d10e78
18.0,0,52,12.0,11219.0,9748,cdcc18
18.0,0,53,13.0,11033.0,9bf8,ca6438
18.0,0,54,14.0,10850.0,a0a8,c70a68
18.0,0,55,14.0,10787.0,a0a8,c5e318
19.0,0,0,-40.0,6609.0,ffffa388,7962b8
19.0,0,1,-39.0,6806.0,ffffa838,7cfe28
19.0,0,2,-38.0,7006.0,fffface8,80a7a8
19.0,0,3,-37.0,7200.0,ffffb198,843508
19.0,0,4,-36.0,7399.0,ffffb648,87d9d8
19.0,0,5,-35.0,7601.0,ffffbaf8,8b8cb8
19.0,0,6,-34.0,7800.0,ffffbfa8,8f3188
19.0,0,7,-33.0,7999.0,ffffc458,92d658
19.0,0,8,-32.0,8200.0,ffffc908,968488
19.0,0,9,-31.0,8399.0,ffffcdb8,9a2958
19.0,0,10,-30.0,8599.0,ffffd268,9dd2d8
19.0,0,11,-29.0,8802.0,ffffd718,a18a68
19.0,0,12,-28.0,9006.0,ffffdbc8,a546a8
19.0,0,13,-27.0,9211.0,ffffe078,a90798
19.0,0,14,-26.0,9415.0,ffffe528,acc3d8
19.0,0,15,-25.0,9620.0,ffffe9d8,b084c8
19.0,0,16,-24.0,9826.0,ffffee88,b44a68
19.0,0,17,-23.0,10032.0,fffff338,b81008
19.0,0,18,-22.0,10243.0,fffff7e8,bbed18
19.0,0,19,-21.0,10452.0,fffffc98,bfc0c8
19.0,0,20,-20.0,10661.0,148,c39478
19.0,0,21,-19.0,10888.0,5f8,c7bc88
19.0,0,22,-18.0,11116.0,aa8,cbe948
19.0,0,23,-17.0,11345.0,f58,d01ab8
19.0,0,24,-16.0,11574.0,1408,d44c28
19.0,0,25,-15.0,11800.0,18b8,d86f88
19.0,0,26,-14.0,12034.0,1d68,dcb868
19.0,0,27,-13.0,12267.0,2218,e0fc98
19.0,0,28,-12.0,12495.0,26c8,e52958
19.0,0,29,-11.0,12728.0,2b78,e96d88
19.0,0,30,-10.0,12936.0,3028,ed3c88
19.0,0,31,-9.0,12942.0,34d8,ed58a8
19.0,0,32,-8.0,12940.0,3988,ed4f48
19.0,0,33,-7.0,12924.0,3e38,ed0448
19.0,0,34,-6.0,12867.0,42e8,ebf918
19.0,0,35,-5.0,12739.0,4798,e9a118
19.0,0,36,-4.0,12635.0,4c48,e7b998
19.0,0,37,-3.0,12532.0,50f8,e5d6c8
19.0,0,38,-2.0,12427.0,55a8,e3ea98
19.0,0,39,-1.0,12323.0,5a58,e20318
19.0,0,40,0.0,12219.0,5f08,e01b98
19.0,0,41,1.0,12155.0,63b8,deef98
19.0,0,42,2.0,12089.0,6868,ddba38
19.0,0,43,3.0,12015.0,6d18,dc5f58
19.0,0,44,4.0,11942.0,71c8,db0928
19.0,0,45,5.0,11867.0,7678,d9a998
19.0,0,46,6.0,11800.0,7b28,d86f88
19.0,0,47,7.0,11735.0,7fd8,d73ed8
19.0,0,48,8.0,11666.0,8488,d5fb68
19.0,0,49,9.0,11593.0,8938,d4a538
19.0,0,50,10.0,11433.0,8de8,d1b738
19.0,0,51,11.0,11250.0,9298,ce5d68
19.0,0,52,12.0,11066.0,9748,cafee8
19.0,0,53,12.0,11000.0,9748,c9c988
20.0,0,0,-40.0,6652.0,ffffa388,7a2c48
20.0,0,1,-39.0,6850.0,ffffa838,7dcc68
20.0,0,2,-38.0,7048.0,fffface8,816c88
20.0,0,3,-37.0,7247.0,ffffb198,851158
20.0,0,4,-36.0,7444.0,ffffb648,88acc8
20.0,0,5,-35.0,7644.0,ffffbaf8,8c5648
20.0,0,6,-34.0,7847.0,ffffbfa8,900dd8
20.0,0,7,-33.0,8048.0,ffffc458,93bc08
20.0,0,8,-32.0,8251.0,ffffc908,977398
20.0,0,9,-31.0,8453.0,ffffcdb8,9b2678
20.0,0,10,-30.0,8656.0,ffffd268,9ede08
20.0,0,11,-29.0,8860.0,ffffd718,a29a48
20.0,0,12,-28.0,9066.0,ffffdbc8,a65fe8
20.0,0,13,-27.0,9271.0,ffffe078,aa20d8
20.0,0,14,-26.0,9477.0,ffffe528,ade678
20.0,0,15,-25.0,9683.0,ffffe9d8,b1ac18
20.0,0,16,-24.0,9891.0,ffffee88,b57b18
20.0,0,17,-23.0,10099.0,fffff338,b94a18
20.0,0,18,-22.0,10310.0,fffff7e8,bd2728
20.0,0,19,-21.0,10519.0,fffffc98,c0fad8
20.0,0,20,-20.0,10729.0,148,c4d338
20.0,0,21,-19.0,10957.0,5f8,c8fff8
20.0,0,22,-18.0,11186.0,aa8,cd3168
20.0,0,23,-17.0,11415.0,f58,d162d8
20.0,0,24,-16.0,11644.0,1408,d59448
20.0,0,25,-15.0,11872.0,18b8,d9c108
20.0,0,26,-14.0,12105.0,1d68,de0538
20.0,0,27,-13.0,12338.0,2218,e24968
20.0,0,28,-12.0,12570.0,26c8,e688e8
20.0,0,29,-11.0,12804.0,2b78,ead1c8
20.0,0,30,-10.0,12911.0,3028,ecc758
20.0,0,31,-9.0,12896.0,34d8,ec8108
20.0,0,32,-8.0,12877.0,3988,ec27f8
20.0,0,33,-7.0,12858.0,3e38,ebcee8
20.0,0,34,-6.0,12754.0,42e8,e9e768
20.0,0,35,-5.0,12649.0,4798,e7fb38
20.0,0,36,-4.0,12545.0,4c48,e613b8
20.0,0,37,-3.0,12444.0,50f8,e43a48
20.0,0,38,-2.0,12345.0,55a8,e26a38
20.0,0,39,-1.0,12247.0,5a58,e09ed8
20.0,0,40,0.0,12151.0,5f08,dedcd8
20.0,0,41,1.0,12073.0,63b8,dd6f38
20.0,0,42,2.0,11997.0,6868,dc0af8
20.0,0,43,3.0,11922.0,6d18,daab68
20.0,0,44,4.0,11849.0,71c8,d95538
20.0,0,45,5.0,11776.0,7678,d7ff08
20.0,0,46,6.0,11705.0,7b28,d6b238
20.0,0,47,7.0,11635.0,7fd8,d56a18
20.0,0,48,8.0,11566.0,8488,d426a8
20.0,0,49,9.0,11451.0,8938,d20b98
20.0,0,50,10.0,11252.0,8de8,ce66c8
20.0,0,51,10.0,11181.0,8de8,cd19f8
