OAT,RowIndex,Index,masse,pa,masse_encrypted,pa_encrypted
17.0,0,53,13.0,13159.0,9bf8,f151d8
17.0,0,54,14.0,12994.0,a0a8,ee4c68
17.0,0,55,15.0,12828.0,a558,eb4248
17.0,0,56,16.0,12672.0,aa08,e86708
17.0,0,57,16.0,12622.0,aa08,e77ca8
18.0,0,0,-40.0,10960.0,ffffa388,c90e08
18.0,0,1,-39.0,11158.0,ffffa838,ccae28
18.0,0,2,-38.0,11357.0,fffface8,d052f8
18.0,0,3,-37.0,11551.0,ffffb198,d3e058
18.0,0,4,-36.0,11749.0,ffffb648,d78078
18.0,0,5,-35.0,11949.0,ffffbaf8,db29f8
18.0,0,6,-34.0,12149.0,ffffbfa8,ded378
18.0,0,7,-33.0,12348.0,ffffc458,e27848
18.0,0,8,-32.0,12548.0,ffffc908,e621c8
18.0,0,9,-31.0,12752.0,ffffcdb8,e9de08
18.0,0,10,-30.0,12953.0,ffffd268,ed8c38
18.0,0,11,-29.0,13153.0,ffffd718,f135b8
18.0,0,12,-28.0,13356.0,ffffdbc8,f4ed48
18.0,0,13,-27.0,13561.0,ffffe078,f8ae38
18.0,0,14,-26.0,13764.0,ffffe528,fc65c8
18.0,0,15,-25.0,13969.0,ffffe9d8,10026b8
18.0,0,16,-24.0,14174.0,ffffee88,103e7a8
18.0,0,17,-23.0,14380.0,fffff338,107ad48
18.0,0,18,-22.0,14583.0,fffff7e8,10b64d8
18.0,0,19,-21.0,14784.0,fffffc98,10f1308
18.0,0,20,-20.0,14986.0,148,112c5e8
18.0,0,21,-19.0,15204.0,5f8,116c3c8
18.0,0,22,-18.0,15423.0,aa8,11ac658
18.0,0,23,-17.0,15643.0,f58,11ecd98
18.0,0,24,-16.0,15866.0,1408,122e2e8
18.0,0,25,-15.0,16088.0,18b8,126f388
18.0,0,26,-14.0,16311.0,1d68,12b08d8
18.0,0,27,-13.0,16465.0,2218,12ddab8
18.0,0,28,-12.0,16337.0,26c8,12b82b8
18.0,0,29,-11.0,16212.0,2b78,12938c8
18.0,0,30,-10.0,16089.0,3028,126f838
18.0,0,31,-9.0,16012.0,34d8,1258f48
18.0,0,32,-8.0,15930.0,3988,1240ee8
18.0,0,33,-7.0,15843.0,3e38,1227718
18.0,0,34,-6.0,15745.0,42e8,120abb8
18.0,0,35,-5.0,15648.0,4798,11ee508
18.0,0,36,-4.0,15576.0,4c48,11d9388
18.0,0,37,-3.0,15504.0,50f8,11c4208
18.0,0,38,-2.0,15431.0,55a8,11aebd8
18.0,0,39,-1.0,15354.0,5a58,11982e8
18.0,0,40,0.0,15279.0,5f08,1182358
18.0,0,41,1.0,15153.0,63b8,115d4b8
18.0,0,42,2.0,14959.0,6868,1124758
18.0,0,43,3.0,14761.0,6d18,10ea738
18.0,0,44,4.0,14561.0,71c8,10afdb8
18.0,0,45,5.0,14360.0,7678,1074f88
18.0,0,46,6.0,14184.0,7b28,1041688
18.0,0,47,7.0,14013.0,7fd8,100f4f8
18.0,0,48,8.0,13833.0,8488,fda938
18.0,0,49,9.0,13657.0,8938,fa7038
18.0,0,50,10.0,13470.0,8de8,f703a8
18.0,0,51,11.0,13315.0,9298,f42d18
18.0,0,52,12.0,13151.0,9748,f12c58
18.0,0,53,13.0,12986.0,9bf8,ee26e8
18.0,0,54,14.0,12817.0,a0a8,eb0eb8
18.0,0,55,14.0,12763.0,a0a8,ea1198
19.0,0,0,-40.0,11008.0,ffffa388,c9ef08
19.0,0,1,-39.0,11205.0,ffffa838,cd8a78
19.0,0,2,-38.0,11404.0,fffface8,d12f48
19.0,0,3,-37.0,11601.0,ffffb198,d4cab8
19.0,0,4,-36.0,11800.0,ffffb648,d86f88
19.0,0,5,-35.0,11998.0,ffffbaf8,dc0fa8
19.0,0,6,-34.0,12200.0,ffffbfa8,dfc288
19.0,0,7,-33.0,12401.0,ffffc458,e370b8
19.0,0,8,-32.0,12602.0,ffffc908,e71ee8
19.0,0,9,-31.0,12806.0,ffffcdb8,eadb28
19.0,0,10,-30.0,13007.0,ffffd268,ee8958
19.0,0,11,-29.0,13209.0,ffffd718,f23c38
19.0,0,12,-28.0,13415.0,ffffdbc8,f601d8
19.0,0,13,-27.0,13617.0,ffffe078,f9b4b8
19.0,0,14,-26.0,13820.0,ffffe528,fd6c48
19.0,0,15,-25.0,14027.0,ffffe9d8,1013698
19.0,0,16,-24.0,14233.0,ffffee88,104fc38
19.0,0,17,-23.0,14440.0,fffff338,108c688
19.0,0,18,-22.0,14643.0,fffff7e8,10c7e18
19.0,0,19,-21.0,14847.0,fffffc98,1103a58
19.0,0,20,-20.0,15052.0,148,113fb48
19.0,0,21,-19.0,15272.0,5f8,1180288
19.0,0,22,-18.0,15493.0,aa8,11c0e78
19.0,0,23,-17.0,15717.0,f58,1202878
19.0,0,24,-16.0,15940.0,1408,1243dc8
19.0,0,25,-15.0,16164.0,18b8,12857c8
19.0,0,26,-14.0,16388.0,1d68,12c71c8
19.0,0,27,-13.0,16386.0,2218,12c6868
19.0,0,28,-12.0,16264.0,26c8,12a2c88
19.0,0,29,-11.0,16149.0,2b78,1281178
19.0,0,30,-10.0,16029.0,3028,125def8
19.0,0,31,-9.0,15951.0,34d8,1247158
19.0,0,32,-8.0,15860.0,3988,122c6c8
19.0,0,33,-7.0,15781.0,3e38,1215478
19.0,0,34,-6.0,15686.0,42e8,11f9728
19.0,0,35,-5.0,15596.0,4798,11df148
19.0,0,36,-4.0,15518.0,4c48,11c83a8
19.0,0,37,-3.0,15447.0,50f8,11b36d8
19.0,0,38,-2.0,15370.0,55a8,119cde8
19.0,0,39,-1.0,15293.0,5a58,11864f8
19.0,0,40,0.0,15215.0,5f08,116f758
19.0,0,41,1.0,15026.0,63b8,1138168
19.0,0,42,2.0,14829.0,6868,10fe5f8
19.0,0,43,3.0,14627.0,6d18,10c3318
19.0,0,44,4.0,14421.0,71c8,1086d78
19.0,0,45,5.0,14215.0,7678,104a7d8
19.0,0,46,6.0,14038.0,7b28,1016a28
19.0,0,47,7.0,13865.0,7fd8,fe3f38
19.0,0,48,8.0,13683.0,8488,faea18
19.0,0,49,9.0,13499.0,8938,f78b98
19.0,0,50,10.0,13315.0,8de8,f42d18
19.0,0,51,11.0,13151.0,9298,f12c58
19.0,0,52,12.0,12985.0,9748,ee2238
19.0,0,53,12.0,12926.0,9748,ed0da8
20.0,0,0,-40.0,11057.0,ffffa388,cad4b8
20.0,0,1,-39.0,11255.0,ffffa838,ce74d8
20.0,0,2,-38.0,11452.0,fffface8,d21048
20.0,0,3,-37.0,11655.0,ffffb198,d5c7d8
20.0,0,4,-36.0,11852.0,ffffb648,d96348
20.0,0,5,-35.0,12050.0,ffffbaf8,dd0368
20.0,0,6,-34.0,12251.0,ffffbfa8,e0b198
20.0,0,7,-33.0,12455.0,ffffc458,e46dd8
20.0,0,8,-32.0,12656.0,ffffc908,e81c08
20.0,0,9,-31.0,12862.0,ffffcdb8,ebe1a8
20.0,0,10,-30.0,13061.0,ffffd268,ef8678
20.0,0,11,-29.0,13267.0,ffffd718,f34c18
20.0,0,12,-28.0,13474.0,ffffdbc8,f71668
20.0,0,13,-27.0,13681.0,ffffe078,fae0b8
20.0,0,14,-26.0,13890.0,ffffe528,feb468
20.0,0,15,-25.0,14098.0,ffffe9d8,1028368
20.0,0,16,-24.0,14307.0,ffffee88,1065718
20.0,0,17,-23.0,14512.0,fffff338,10a1808
20.0,0,18,-22.0,14717.0,fffff7e8,10dd8f8
20.0,0,19,-21.0,14922.0,fffffc98,11199e8
20.0,0,20,-20.0,15127.0,148,1155ad8
20.0,0,21,-19.0,15348.0,5f8,11966c8
20.0,0,22,-18.0,15573.0,aa8,11d8578
20.0,0,23,-17.0,15796.0,f58,1219ac8
20.0,0,24,-16.0,16020.0,1408,125b4c8
20.0,0,25,-15.0,16244.0,18b8,129cec8
20.0,0,26,-14.0,16403.0,1d68,12cb818
20.0,0,27,-13.0,16287.0,2218,12a9858
20.0,0,28,-12.0,16181.0,26c8,128a778
20.0,0,29,-11.0,16070.0,2b78,1269f28
20.0,0,30,-10.0,15965.0,3028,124b2f8
20.0,0,31,-9.0,15856.0,34d8,122b408
20.0,0,32,-8.0,15770.0,3988,12120e8
20.0,0,33,-7.0,15695.0,3e38,11fc158
20.0,0,34,-6.0,15621.0,42e8,11e6678
20.0,0,35,-5.0,15541.0,4798,11cef78
20.0,0,36,-4.0,15467.0,4c48,11b9498
20.0,0,37,-3.0,15387.0,50f8,11a1d98
20.0,0,38,-2.0,15312.0,55a8,118be08
20.0,0,39,-1.0,15240.0,5a58,1176c88
20.0,0,40,0.0,15103.0,5f08,114ea58
20.0,0,41,1.0,14888.0,63b8,110fa88
20.0,0,42,2.0,14683.0,6868,10d3998
20.0,0,43,3.0,14475.0,6d18,1096a98
20.0,0,44,4.0,14275.0,71c8,105c118
20.0,0,45,5.0,14079.0,7678,1022a58
20.0,0,46,6.0,13892.0,7b28,febdc8
20.0,0,47,7.0,13706.0,7fd8,fb55e8
20.0,0,48,8.0,13527.0,8488,f80ed8
20.0,0,49,9.0,13348.0,8938,f4c7c8
20.0,0,50,10.0,13158.0,8de8,f14d28
20.0,0,51,10.0,13095.0,8de8,f025d8
