OAT,RowIndex,Index,masse,pa,masse_encrypted,pa_encrypted
17.0,0,55,15.0,13777.0,a558,fca2b8
17.0,0,56,16.0,13622.0,aa08,f9cc28
17.0,0,57,16.0,13572.0,aa08,f8e1c8
18.0,0,0,-40.0,11913.0,ffffa388,da8138
18.0,0,1,-39.0,12111.0,ffffa838,de2158
18.0,0,2,-38.0,12309.0,fffface8,e1c178
18.0,0,3,-37.0,12503.0,ffffb198,e54ed8
18.0,0,4,-36.0,12701.0,ffffb648,e8eef8
18.0,0,5,-35.0,12900.0,ffffbaf8,ec93c8
18.0,0,6,-34.0,13100.0,ffffbfa8,f03d48
18.0,0,7,-33.0,13298.0,ffffc458,f3dd68
18.0,0,8,-32.0,13499.0,ffffc908,f78b98
18.0,0,9,-31.0,13701.0,ffffcdb8,fb3e78
18.0,0,10,-30.0,13902.0,ffffd268,feeca8
18.0,0,11,-29.0,14102.0,ffffd718,1029628
18.0,0,12,-28.0,14305.0,ffffdbc8,1064db8
18.0,0,13,-27.0,14509.0,ffffe078,10a09f8
18.0,0,14,-26.0,14712.0,ffffe528,10dc188
18.0,0,15,-25.0,14917.0,ffffe9d8,1118278
18.0,0,16,-24.0,15122.0,ffffee88,1154368
18.0,0,17,-23.0,15327.0,fffff338,1190458
18.0,0,18,-22.0,15529.0,fffff7e8,11cb738
18.0,0,19,-21.0,15731.0,fffffc98,1206a18
18.0,0,20,-20.0,15933.0,148,1241cf8
18.0,0,21,-19.0,16150.0,5f8,1281628
18.0,0,22,-18.0,16368.0,aa8,12c1408
18.0,0,23,-17.0,16589.0,f58,1301ff8
18.0,0,24,-16.0,16811.0,1408,1343098
18.0,0,25,-15.0,17033.0,18b8,1384138
18.0,0,26,-14.0,17255.0,1d68,13c51d8
18.0,0,27,-13.0,17409.0,2218,13f23b8
18.0,0,28,-12.0,17281.0,26c8,13ccbb8
18.0,0,29,-11.0,17157.0,2b78,13a8678
18.0,0,30,-10.0,17034.0,3028,13845e8
18.0,0,31,-9.0,16956.0,34d8,136d848
18.0,0,32,-8.0,16875.0,3988,1355c98
18.0,0,33,-7.0,16788.0,3e38,133c4c8
18.0,0,34,-6.0,16690.0,42e8,131f968
18.0,0,35,-5.0,16593.0,4798,13032b8
18.0,0,36,-4.0,16521.0,4c48,12ee138
18.0,0,37,-3.0,16450.0,50f8,12d9468
18.0,0,38,-2.0,16376.0,55a8,12c3988
18.0,0,39,-1.0,16300.0,5a58,12ad548
18.0,0,40,0.0,16225.0,5f08,12975b8
18.0,0,41,1.0,16099.0,63b8,1272718
18.0,0,42,2.0,15906.0,6868,1239e68
18.0,0,43,3.0,15708.0,6d18,11ffe48
18.0,0,44,4.0,15508.0,71c8,11c54c8
18.0,0,45,5.0,15307.0,7678,118a698
18.0,0,46,6.0,15131.0,7b28,1156d98
18.0,0,47,7.0,14961.0,7fd8,11250b8
18.0,0,48,8.0,14781.0,8488,10f04f8
18.0,0,49,9.0,14605.0,8938,10bcbf8
18.0,0,50,10.0,14419.0,8de8,1086418
18.0,0,51,11.0,14264.0,9298,1058d88
18.0,0,52,12.0,14100.0,9748,1028cc8
18.0,0,53,13.0,13935.0,9bf8,ff8758
18.0,0,54,14.0,13767.0,a0a8,fc73d8
18.0,0,55,14.0,13713.0,a0a8,fb76b8
19.0,0,0,-40.0,11961.0,ffffa388,db6238
19.0,0,1,-39.0,12157.0,ffffa838,def8f8
19.0,0,2,-38.0,12356.0,fffface8,e29dc8
19.0,0,3,-37.0,12552.0,ffffb198,e63488
19.0,0,4,-36.0,12751.0,ffffb648,e9d958
19.0,0,5,-35.0,12949.0,ffffbaf8,ed7978
19.0,0,6,-34.0,13151.0,ffffbfa8,f12c58
19.0,0,7,-33.0,13352.0,ffffc458,f4da88
19.0,0,8,-32.0,13552.0,ffffc908,f88408
19.0,0,9,-31.0,13756.0,ffffcdb8,fc4048
19.0,0,10,-30.0,13957.0,ffffd268,ffee78
19.0,0,11,-29.0,14158.0,ffffd718,1039ca8
19.0,0,12,-28.0,14364.0,ffffdbc8,1076248
19.0,0,13,-27.0,14565.0,ffffe078,10b1078
19.0,0,14,-26.0,14768.0,ffffe528,10ec808
19.0,0,15,-25.0,14975.0,ffffe9d8,1129258
19.0,0,16,-24.0,15181.0,ffffee88,11657f8
19.0,0,17,-23.0,15387.0,fffff338,11a1d98
19.0,0,18,-22.0,15590.0,fffff7e8,11dd528
19.0,0,19,-21.0,15793.0,fffffc98,1218cb8
19.0,0,20,-20.0,15998.0,148,1254da8
19.0,0,21,-19.0,16218.0,5f8,12954e8
19.0,0,22,-18.0,16439.0,aa8,12d60d8
19.0,0,23,-17.0,16663.0,f58,1317ad8
19.0,0,24,-16.0,16885.0,1408,1358b78
19.0,0,25,-15.0,17109.0,18b8,139a578
19.0,0,26,-14.0,17332.0,1d68,13dbac8
19.0,0,27,-13.0,17330.0,2218,13db168
19.0,0,28,-12.0,17209.0,26c8,13b7a38
19.0,0,29,-11.0,17093.0,2b78,1395a78
19.0,0,30,-10.0,16973.0,3028,13727f8
19.0,0,31,-9.0,16895.0,34d8,135ba58
19.0,0,32,-8.0,16805.0,3988,1341478
19.0,0,33,-7.0,16726.0,3e38,132a228
19.0,0,34,-6.0,16632.0,42e8,130e988
19.0,0,35,-5.0,16541.0,4798,12f3ef8
19.0,0,36,-4.0,16463.0,4c48,12dd158
19.0,0,37,-3.0,16392.0,50f8,12c8488
19.0,0,38,-2.0,16316.0,55a8,12b2048
19.0,0,39,-1.0,16239.0,5a58,129b758
19.0,0,40,0.0,16161.0,5f08,12849b8
19.0,0,41,1.0,15972.0,63b8,124d3c8
19.0,0,42,2.0,15775.0,6868,1213858
19.0,0,43,3.0,15574.0,6d18,11d8a28
19.0,0,44,4.0,15368.0,71c8,119c488
19.0,0,45,5.0,15162.0,7678,115fee8
19.0,0,46,6.0,14985.0,7b28,112c138
19.0,0,47,7.0,14813.0,7fd8,10f9af8
19.0,0,48,8.0,14631.0,8488,10c45d8
19.0,0,49,9.0,14448.0,8938,108ec08
19.0,0,50,10.0,14264.0,8de8,1058d88
19.0,0,51,11.0,14100.0,9298,1028cc8
19.0,0,52,12.0,13934.0,9748,ff82a8
19.0,0,53,12.0,13876.0,9748,fe72c8
20.0,0,0,-40.0,12009.0,ffffa388,dc4338
20.0,0,1,-39.0,12207.0,ffffa838,dfe358
20.0,0,2,-38.0,12404.0,fffface8,e37ec8
20.0,0,3,-37.0,12606.0,ffffb198,e731a8
20.0,0,4,-36.0,12803.0,ffffb648,eacd18
20.0,0,5,-35.0,13001.0,ffffbaf8,ee6d38
20.0,0,6,-34.0,13202.0,ffffbfa8,f21b68
20.0,0,7,-33.0,13405.0,ffffc458,f5d2f8
20.0,0,8,-32.0,13606.0,ffffc908,f98128
20.0,0,9,-31.0,13811.0,ffffcdb8,fd4218
20.0,0,10,-30.0,14011.0,ffffd268,100eb98
20.0,0,11,-29.0,14216.0,ffffd718,104ac88
20.0,0,12,-28.0,14423.0,ffffdbc8,10876d8
20.0,0,13,-27.0,14629.0,ffffe078,10c3c78
20.0,0,14,-26.0,14838.0,ffffe528,1101028
20.0,0,15,-25.0,15046.0,ffffe9d8,113df28
20.0,0,16,-24.0,15254.0,ffffee88,117ae28
20.0,0,17,-23.0,15459.0,fffff338,11b6f18
20.0,0,18,-22.0,15664.0,fffff7e8,11f3008
20.0,0,19,-21.0,15868.0,fffffc98,122ec48
20.0,0,20,-20.0,16073.0,148,126ad38
20.0,0,21,-19.0,16294.0,5f8,12ab928
20.0,0,22,-18.0,16518.0,aa8,12ed328
20.0,0,23,-17.0,16741.0,f58,132e878
20.0,0,24,-16.0,16964.0,1408,136fdc8
20.0,0,25,-15.0,17188.0,18b8,13b17c8
20.0,0,26,-14.0,17347.0,1d68,13e0118
20.0,0,27,-13.0,17231.0,2218,13be158
20.0,0,28,-12.0,17125.0,26c8,139f078
20.0,0,29,-11.0,17014.0,2b78,137e828
20.0,0,30,-10.0,16909.0,3028,135fbf8
20.0,0,31,-9.0,16801.0,34d8,13401b8
20.0,0,32,-8.0,16715.0,3988,1326e98
20.0,0,33,-7.0,16640.0,3e38,1310f08
20.0,0,34,-6.0,16566.0,42e8,12fb428
20.0,0,35,-5.0,16487.0,4798,12e41d8
20.0,0,36,-4.0,16413.0,4c48,12ce6f8
20.0,0,37,-3.0,16333.0,50f8,12b6ff8
20.0,0,38,-2.0,16257.0,55a8,12a0bb8
20.0,0,39,-1.0,16185.0,5a58,128ba38
20.0,0,40,0.0,16049.0,5f08,1263cb8
20.0,0,41,1.0,15834.0,63b8,1224ce8
20.0,0,42,2.0,15629.0,6868,11e8bf8
20.0,0,43,3.0,15422.0,6d18,11ac1a8
20.0,0,44,4.0,15223.0,71c8,1171cd8
20.0,0,45,5.0,15027.0,7678,1138618
20.0,0,46,6.0,14840.0,7b28,1101988
20.0,0,47,7.0,14655.0,7fd8,10cb658
20.0,0,48,8.0,14476.0,8488,1096f48
20.0,0,49,9.0,14296.0,8938,1062388
20.0,0,50,10.0,14107.0,8de8,102ad98
20.0,0,51,10.0,14045.0,8de8,1018af8
